Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ED_AD,580,School Organization and Administration,01,05691,3,TU17.45-20.30,AMS ARR,Jeffrey Walls
ED_AD,585,Financial Management in Education,01,05163,3,"M,TU,W,TH,F9-13.15",AMS ARR,Gene Sementi
ED_AD,588,The Law and Education,01,05162,3,"M,W17.10-21",AMS ARR,Galt Pettett
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,05161,V,ARRGT,ARR ARR,Sharon Kruse
ED_PSYCH,505,Research Methods I,01,05183,3,"M,TU,W,TH,F12.30-13.20",AMS ARR,Kira Carbonneau
ED_PSYCH,508,Educational Statistics,01,05184,3,"M,TU,W,TH,F8.30-9.45",AMS ARR,Mark Lesperance
KINES,536,Methods of Health and Physical Education,01,05688,2,"M,W,F8-10.05",AMS ARR,Phillip Morgan
MED_CLIN,521,Longitudinal Integrated Clerkship I,01,05179,8,ARRGT,ARR ARR,Jaime Bowman
MED_CLIN,531,Sub Internship in Family Medicine,01,06018,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,531,Sub Internship in Family Medicine,02,06019,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,532,Sub Internship in Inpatient Internal Medicine,01,06026,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,532,Sub Internship in Inpatient Internal Medicine,02,06027,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,533,Sub Internship in General Surgery,01,06034,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,533,Sub Internship in General Surgery,02,06035,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,534,Sub Internship in Pediatrics,01,06042,4,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,534,Sub Internship in Pediatrics,02,06043,4,ARRGT,ARR ARR,Charles Anderson
MED_CLIN,535,Sub Internship in Psychiatry,01,06050,4,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,535,Sub Internship in Psychiatry,02,06051,4,ARRGT,ARR ARR,Matthew Layton
MED_CLIN,536,Sub Internship in Obstetrics and Gynecology,01,06261,4,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,536,Sub Internship in Obstetrics and Gynecology,02,06262,4,ARRGT,ARR ARR,Harold Andersen
MED_CLIN,537,Clinical Rotation in Emergency Medicine,01,06269,4,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,537,Clinical Rotation in Emergency Medicine,02,06270,4,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,538,Clinical Rotation in Rural Medicine,01,06277,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,538,Clinical Rotation in Rural Medicine,02,06278,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,539,Clinical Rotation in Underserved Medicine,01,06285,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,539,Clinical Rotation in Underserved Medicine,02,06286,4,ARRGT,ARR ARR,Jeffrey Haney
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,01,06293,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,02,06294,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,03,06932,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,04,06933,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,05,06934,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,541,Clinical Rotation in Imaging/Radiology,06,06935,V,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,542,Clinical Rotation in Dermatology,01,06301,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,02,06302,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,03,06959,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,04,06960,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,05,06961,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,542,Clinical Rotation in Dermatology,06,06962,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,01,06309,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,02,06310,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,03,06975,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,04,06976,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,05,06977,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,543,Clinical Rotation in Physical Medicine and Rehabilitation,06,06978,V,ARRGT,ARR ARR,Carlton Heine
MED_CLIN,544,Clinical Rotation in Nephrology,01,06879,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,544,Clinical Rotation in Nephrology,02,06880,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,01,06803,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,545,Clinical Rotation in Critical Care Medicine,02,06804,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,546,Clinical Rotation in Vascular Surgery,01,06887,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,546,Clinical Rotation in Vascular Surgery,02,06888,4,ARRGT,ARR ARR,Anjali Kumar
MED_CLIN,547,Clinical Rotation in Cardiology,01,06895,4,ARRGT,ARR ARR,Lonika Sood
MED_CLIN,547,Clinical Rotation in Cardiology,02,06896,4,ARRGT,ARR ARR,Lonika Sood
