Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ACCTG,230,Introduction to Financial Accounting,01,25910,3,ARRGT,ARR ARR,Nori Pearson
AFS,401,[CAPS] Advanced Systems Analysis and Design in Agricultural and Food Systems,01,29833,3,"TU,TH13.25-14.40",ARR ARR,Holly Henning Yeager
AFS,445,Field Analysis of Sustainable Food Systems,01,26111,3,ARRGT,ARR ARR,Laurajean Lewis
ANTH,230,Archaeological Methods and Interpretation,01,26346,3,ARRGT,ARR ARR,Katie Richards
ANTH,260,[BSCI] Introduction to Biological Anthropology,01,28413,4,ARRGT,ARR ARR,Luke Premo
ANTH,260,[BSCI] Introduction to Biological Anthropology,01 Lab,28414,0,ARRGT,ARR ARR,Luke Premo
ANTH,268,"[BSCI] Sex, Evolution, and Human Nature",01,25962,3,ARRGT,ARR ARR,Caroline Smith
ANTH,302,[SSCI] Childhood and Culture,01,25963,3,ARRGT,ARR ARR,Cynthia Heckelsmiller
ANTH,316,[DIVR] Gender in Cross Cultural Perspective,01,25875,3,ARRGT,ARR ARR,Chancy Anderson
ANTH,320,[DIVR] Native Peoples of North America,01,25967,3,ARRGT,ARR ARR,John Mcnassar
ANTH,404,[CAPS] The Self in Culture,01,25918,3,ARRGT,ARR ARR,Anna Jordan
ANTH,405,Medical Anthropology,01,26024,3,ARRGT,ARR ARR,Amanda Thiel
ANTH,418,Human Issues in International Development,01,25919,3,ARRGT,ARR ARR,Robert Quinlan
ANTH,490,[CAPS] [M] Integrative Themes in Anthropology,01,28708,3,ARRGT,ARR ARR,John Mcnassar
BIOLOGY,140,[BSCI] Introduction to Nutritional Science,01,25974,3,ARRGT,ARR ARR,Angela Brown
CES,377,[DIVR] Native Peoples of North America,01,25968,3,ARRGT,ARR ARR,John Mcnassar
CES,378,[DIVR] Contemporary Native Peoples of the Americas,01,26028,3,ARRGT,ARR ARR,John Mcnassar
COM,101,[SSCI] Media and Society,01,25876,3,ARRGT,ARR ARR,Richard Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,25965,3,ARRGT,ARR ARR,Christine Curtis
COM,105,[HUM] Communication in Global Contexts,01,25873,3,ARRGT,ARR ARR,Christine Curtis
COM,138,Communication Overview,02,29911,1,ARRGT,ARR ARR,Nannette Mcgrath
COM,210,[COMM] Multimedia Content Creation,01,25877,3,ARRGT,ARR ARR,""
COM,300,[M] Writing in Communication,01,26327,3,ARRGT,ARR ARR,Lucrezia Paxson
COM,309,Quantitative Research Methods,01,25945,3,ARRGT,ARR ARR,Mina Park
COM,400,[COMM] Communicating Science and Technology,01,25927,3,"TU,TH12-13.15",EVRT 357,Lucrezia Paxson
COM,471,[CAPS] Stereotypes in Communication,01,25882,3,"TU,TH9.10-10.25",EVRT 354,Robert Richardson
COM,499,Special Problems,01,26427,V,ARRGT,ARR ARR,Lucrezia Paxson
COM,499,Special Problems,02,26435,V,ARRGT,ARR ARR,Lucrezia Paxson
COM,499,Special Problems,03,30411,V,ARRGT,ARR ARR,Brett Atwood
COMJOUR,333,[M] Reporting Across Platforms,01,25926,3,ARRGT,ARR ARR,Lucrezia Paxson
COMJOUR,333,[M] Reporting Across Platforms,02,29547,3,"TU,TH9.10-10.25",EVRT 357,Lucrezia Paxson
COMSOC,301,Foundations of Persuasion,01,25883,3,"TU,TH10.35-11.50",EVRT 354,Robert Richardson
COMSOC,421,[CAPS] Intercultural Communication and Globalization,01,29146,3,ARRGT,ARR ARR,Robert Richardson
COMSTRAT,310,Digital Content Promotion,01,25881,3,"TU,TH7.45-9",EVRT 355,Brett Atwood
COMSTRAT,312,Principles of Public Relations,01,25925,3,ARRGT,ARR ARR,Brett Atwood
COMSTRAT,380,Advertising Principles and Practices,01,25879,3,"M,W9.10-10.25",EVRT 354,Corrie Wilder
