Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ANTH,230,Archaeological Methods and Interpretation,01,28036,3,ARRGT,ARR ARR,Katie Richards
ANTH,260,[BSCI] Introduction to Biological Anthropology,01,28418,4,ARRGT,ARR ARR,Luke Premo
ANTH,260,[BSCI] Introduction to Biological Anthropology,01 Lab,28420,0,ARRGT,ARR ARR,Luke Premo
ANTH,268,"[BSCI] Sex, Evolution, and Human Nature",01,27309,3,ARRGT,ARR ARR,Caroline Smith
ANTH,302,[SSCI] Childhood and Culture,01,27304,3,ARRGT,ARR ARR,Cynthia Heckelsmiller
ANTH,316,[DIVR] Gender in Cross Cultural Perspective,01,27306,3,ARRGT,ARR ARR,Chancy Anderson
ANTH,320,[DIVR] Native Peoples of North America,01,27350,3,ARRGT,ARR ARR,John Mcnassar
ANTH,327,[DIVR] Contemporary Native Peoples of the Americas,01,27444,3,ARRGT,ARR ARR,John Mcnassar
ANTH,404,[CAPS] The Self in Culture,01,27308,3,ARRGT,ARR ARR,Anna Jordan
ANTH,405,Medical Anthropology,01,27443,3,ARRGT,ARR ARR,Amanda Thiel
ANTH,418,Human Issues in International Development,01,27324,3,ARRGT,ARR ARR,Robert Quinlan
ANTH,490,[CAPS] [M] Integrative Themes in Anthropology,01,28710,3,ARRGT,ARR ARR,John Mcnassar
BIOLOGY,301,General Genetics,01,27594,4,ARRGT,ARR ARR,Norah Mccabe
CES,377,[DIVR] Native Peoples of North America,01,27686,3,ARRGT,ARR ARR,John Mcnassar
CES,378,[DIVR] Contemporary Native Peoples of the Americas,01,27736,3,ARRGT,ARR ARR,John Mcnassar
COMHLTH,573,Communicating Health in a Digital Landscape,01,29440,3,ARRGT,ARR ARR,Chelsea Newman
CRM_J,523,Intermediate Quantitative Methods,01,24558,4,"TU,TH12-14",SAC 341,Dale Willits
CRM_J,600,Special Projects or Independent Study,01,24553,V,ARRGT,ARR ARR,(multiple)
CRM_J,702,"Master's Special Problems, Directed Study, and/or Examination",01,24555,V,ARRGT,ARR ARR,(multiple)
CRM_J,800,"Doctoral Research, Dissertation, and/or Examination",01,24554,V,ARRGT,ARR ARR,(multiple)
E_M,565,Introduction to Systems Management,01,28113,3,TH17.15-19.45,WEB ARR,Alice Squires
ED_AD,503,Values and Ethics for Educational Leaders,01,27326,3,TU17.45-20.30,SCRS 222,Jeffrey Walls
ED_AD,503,Values and Ethics for Educational Leaders,02,27609,3,TU17.45-20.30,ARR ARR,Jeffrey Walls
ED_AD,516,Instructional and Curricular Leadership,01,28688,3,W17.45-20.30,SCRS 216,Jeffrey Walls
ED_AD,516,Instructional and Curricular Leadership,02,28689,3,W16.30-19.30,ARR ARR,Jeanine Butler
ED_AD,521,Topics in Education,01,27293,V,ARRGT,ARR ARR,Glenys Hill
ED_AD,521,Topics in Education,02,27294,V,ARRGT,ARR ARR,Michael Dunn
ED_AD,522,Topics in Education,01,27301,V,ARRGT,ARR ARR,Michael Dunn
ED_AD,522,Topics in Education,02,28678,V,TH17.45-20.30,SAC 341,Katherine Rodela
ED_AD,561,Introduction to College Student Development,01,30536,3,TU17.10-20.30,"",John Lupinacci
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,02,30539,3,TU17.10-20.30,"",John Lupinacci
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,03,30540,3,TU17.10-20.30,"",John Lupinacci
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,04,30541,3,TU17.10-20.30,"",John Lupinacci
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,05,30542,3,TU17.10-20.30,"",John Lupinacci
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,561,Introduction to College Student Development,"","","",TU17.10-20.30,"",""
ED_AD,587,Seminar in School Administration,01,27299,V,ARRGT,ARR ARR,Glenys Hill
ED_AD,590,Internship,01,27295,V,ARRGT,ARR ARR,(multiple)
ED_AD,590,Internship,02,27296,V,ARRGT,ARR ARR,(multiple)
ED_AD,590,Internship,03,27297,V,ARRGT,ARR ARR,Richard Mcbride
ED_AD,590,Internship,04,27298,V,ARRGT,ARR ARR,Jeanine Butler
ED_AD,591,Action Research,01,27524,3,M17.45-18.35,AMS ARR,Michael Wallace
ED_AD,600,Special Projects or Independent Study,01,27302,V,ARRGT,ARR ARR,(multiple)
ED_AD,600,Special Projects or Independent Study,02,27352,V,ARRGT,ARR ARR,(multiple)
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,27300,V,ARRGT,ARR ARR,Sharon Kruse
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,27303,V,ARRGT,ARR ARR,(multiple)
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,27407,1,W16.30-17.30,SAC 205,David Slavit
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,27408,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,505,Research Methods I,01,27292,3,ARRGT,ARR ARR,Hsin-Ya Liao
ED_PSYCH,508,Educational Statistics,01,28035,3,W16.10-19,SCRS 222,Mark Lesperance
ED_PSYCH,508,Educational Statistics,02,30543,3,TH17.10-20.30,"",Kira Carbonneau
ED_PSYCH,508,Educational Statistics,"","","",TH17.10-20.30,"",""
ED_PSYCH,508,Educational Statistics,"","","",TH17.10-20.30,"",""
ED_PSYCH,508,Educational Statistics,"","","",TH17.10-20.30,"",""
ED_RES,563,Principles of Research,01,27289,3,M17.45-20.30,SCRS 222,Robert Danielson
ED_RES,563,Principles of Research,02,27453,3,M17.45-20.30,ARR ARR,Robert Danielson
ED_RES,564,Qualitative Research,01,27585,3,M17.45-20.30,SAC 341,Amy Roth-Mcduffie
ED_RES,564,Qualitative Research,02,28730,3,M17.45-20.30,SAC 205,Susan Finley
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,04,27903,3,ARRGT,ARR ARR,Jessica Mccarthy
H_D,205,[COMM] Developing Effective Communication and Life Skills,02,27748,4,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02 Lab,27749,0,ARRGT,ARR ARR,Miranda Strey
H_D,300,Child Maltreatment,01,27751,3,ARRGT,ARR ARR,Debra Bice
H_D,560,Seminar in Child Development,01,28016,3,M15.10-18,SNRS 401,Sammy Perone
H_D,600,Special Projects or Independent Study,01,27455,V,ARRGT,"",(multiple)
HISTORY,105,[ROOT] The Roots of Contemporary Issues,01,27833,3,ARRGT,ARR ARR,Eugene Smelyansky
HONORS,450,Honors Thesis or Project,01,27305,V,ARRGT,ARR,Janessa Graves
